Concept	PROP_W	TOTAL_GEN_FREQ
[men/male/women/female] aptitude	0.7751196172248804	209
[men/male/women/female] arbitrator	0.7727272727272727	242
[men/male/women/female] archaeologist	0.8296495956873315	1855
[men/male/women/female] archeologist	0.6888888888888889	270
[men/male/women/female] archer	0.8614318706697459	1299
[men/male/women/female] archetype	0.6964948453608247	4850
[men/male/women/female] architect	0.8649062831545444	8483
[men/male/women/female] architecture	0.7865168539325843	356
[men/male/women/female] are	0.6489262733545236	25798
[men/male/women/female] are dying	0.7950530035335689	283
[men/male/women/female] are free	0.6374269005847953	171
[men/male/women/female] are not	0.6229819563152896	1053
[men/male/women/female] argonaut	0.6645569620253164	158
[men/male/women/female] army	0.6097511632611774	4943
[men/male/women/female] army officer	0.7359154929577465	284
[men/male/women/female] arrest	0.6713193752077102	3009
[men/male/women/female] arrest rate	0.6326836581709145	667
[men/male/women/female] arsenal	0.6971428571428572	175
[men/male/women/female] arsonist	0.6276595744680851	658
[men/male/women/female] art	0.7488708220415538	7749
[men/male/women/female] art critic	0.7678571428571429	392
[men/male/women/female] art form	0.6914893617021277	188
[men/male/women/female] art historian	0.8480662983425414	362
[men/male/women/female] art student	0.8556034482758621	928
[men/male/women/female] art teacher	0.6483516483516484	182
[men/male/women/female] article	0.780380673499268	683
[men/male/women/female] artifact	0.6402877697841727	139
[men/male/women/female] artillery	0.6033519553072626	179
[men/male/women/female] artisan	0.6006359300476948	3145
[men/male/women/female] artist	0.8376947065344829	125381
[men/male/women/female] artist figure	0.6451612903225806	155
[men/male/women/female] artiste	0.8564954682779456	662
[men/male/women/female] artistic director	0.8045454545454546	220
[men/male/women/female] artistic gymnast	0.697986577181208	149
[men/male/women/female] artistry	0.8522167487684729	406
[men/male/women/female] ascaris	0.6459770114942529	435
[men/male/women/female] ascetic	0.8103919781221514	4388
[men/male/women/female] asceticism	0.8171701112877583	629
[men/male/women/female] asian elephant	0.6347826086956522	805
[men/male/women/female] ask	0.8095238095238095	861
[men/male/women/female] aspect	0.709361426855189	10821
[men/male/women/female] aspirant	0.78125	1312
[men/male/women/female] aspiration	0.7282889079965607	1163
[men/male/women/female] ass	0.6337078651685393	445
[men/male/women/female] assassin	0.9084287200832466	3844
[men/male/women/female] assault victim	0.9315436241610738	745
[men/male/women/female] assertiveness	0.6646288209606986	1145
[men/male/women/female] asset	0.737410071942446	556
[men/male/women/female] assignment	0.6482300884955752	452
[men/male/women/female] assistant	0.6920633151265188	17942
[men/male/women/female] assistant coach	0.8301886792452831	265
[men/male/women/female] assistant manager	0.6141078838174274	241
[men/male/women/female] assistant principal	0.6308724832214765	149
[men/male/women/female] assistant professor	0.7294871794871794	780
[men/male/women/female] associate professor	0.7532846715328467	685
[men/male/women/female] associated	0.68	300
[men/male/women/female] association	0.7632688492063492	8064
[men/male/women/female] astronaut	0.8454810495626822	6517
[men/male/women/female] astronomer	0.8716723549488055	1465
[men/male/women/female] asylum	0.703584113658379	3097
[men/male/women/female] asylum seeker	0.853204172876304	2684
[men/male/women/female] athlete	0.7835604699201238	156367
[men/male/women/female] athletic director	0.62004662004662	429
[men/male/women/female] athleticism	0.7591036414565826	1428
[men/male/women/female] athletics	0.8174358974358974	975
[men/male/women/female] athymic mouse	0.6470588235294118	119
[men/male/women/female] attachment	0.6050670640834576	1342
[men/male/women/female] attainment	0.6092896174863388	366
[men/male/women/female] attempter	0.632	125
[men/male/women/female] attendance	0.6736174070716229	2206
[men/male/women/female] attendant	0.7238009426115886	28856
[men/male/women/female] attendee	0.6149802890932983	2283
[men/male/women/female] attorney	0.7908182503770739	10608
[men/male/women/female] attractiveness	0.6608018947724581	5911
[men/male/women/female] attribution	0.6083916083916084	143
[men/male/women/female] attrition	0.83399209486166	253
[men/male/women/female] audience	0.6044323608850413	55907
[men/male/women/female] audience member	0.6046936909478817	3281
[men/male/women/female] auditor	0.6658986175115207	1302
[men/male/women/female] aunt	0.6455026455026455	189
[men/male/women/female] aurochs	0.6387096774193548	155
[men/male/women/female] australia	0.6973451327433628	565
[men/male/women/female] austria	0.6071428571428571	168
[men/male/women/female] author	0.7134571918233527	80522
[men/male/women/female] author [men/male/women/female]	0.9703002610966057	3064
[men/male/women/female] authorial voice	0.6984732824427481	262
[men/male/women/female] authorship	0.8751907564857205	9174
[men/male/women/female] autism	0.6815642458100558	179
[men/male/women/female] auto	0.6957142857142857	700
[men/male/women/female] autobiographer	0.8213953488372093	1075
[men/male/women/female] autobiography	0.6986046511627907	1075
[men/male/women/female] automaton	0.8770614692653673	667
[men/male/women/female] automobile	0.6970684039087948	307
[men/male/women/female] autonomy	0.9011302943733698	8051
[men/male/women/female] auxiliary	0.9454841334418226	2458
[men/male/women/female] availability	0.8333333333333334	462
[men/male/women/female] avatar	0.6713272120200334	4792
[men/male/women/female] avenger	0.8568608094768015	1013
[men/male/women/female] average age	0.7104247104247104	259
[men/male/women/female] aviation	0.8235294117647058	255
[men/male/women/female] aviator	0.9310214851111949	2653
[men/male/women/female] award	0.8729874776386404	1118
[men/male/women/female] awareness	0.6118067978533095	1118
[men/male/women/female] babe	0.6639511201629328	491
[men/male/women/female] background	0.6294416243654822	788
[men/male/women/female] backing	0.8317829457364341	1290
[men/male/women/female] backing vocal	0.8662790697674418	344
[men/male/women/female] backpacker	0.8181818181818182	506
[men/male/women/female] backup	0.7100712105798576	983
[men/male/women/female] backup singer	0.8848484848484849	495
[men/male/women/female] bailiff	0.8067796610169492	295
[men/male/women/female] baker	0.6085106382978723	705
[men/male/women/female] balance	0.855379188712522	1134
[men/male/women/female] balb	0.6459909228441755	3305
[men/male/women/female] bald eagle	0.6395939086294417	197
[men/male/women/female] ball	0.6987704918032787	488
[men/male/women/female] ballad	0.6416184971098265	173
[men/male/women/female] ballplayer	0.8347578347578347	351
[men/male/women/female] banana	0.6071428571428571	196
[men/male/women/female] bandit	0.8218142548596112	926
[men/male/women/female] bank	0.7515290519877675	2616
[men/male/women/female] bank clerk	0.7345971563981043	211
[men/male/women/female] bank employee	0.8177458033573142	417
[men/male/women/female] bank manager	0.7663934426229508	244
[men/male/women/female] bank teller	0.8566308243727598	279
[men/male/women/female] banker	0.6780715396578538	1286
[men/male/women/female] banking	0.7037037037037037	135
[men/male/women/female] baptist	0.7744807121661721	337
[men/male/women/female] bar staff	0.7184466019417476	206
[men/male/women/female] barbara	0.7453703703703703	216
[men/male/women/female] barbarian	0.605080831408776	433
[men/male/women/female] bard	0.7020833333333333	480
[men/male/women/female] barrier	0.8379396984924623	796
[men/male/women/female] barrister	0.8323907455012853	1945
[men/male/women/female] bartender	0.7435990557472308	5507
[men/male/women/female] baseball	0.6761006289308176	1908
[men/male/women/female] baseball player	0.6232961586121437	807
[men/male/women/female] based	0.746268656716418	201
[men/male/women/female] baseline	0.6666666666666666	144
[men/male/women/female] basket	0.8032786885245902	305
[men/male/women/female] basketball	0.6504367217989221	5381
[men/male/women/female] basketball player	0.6307448494453248	3786
[men/male/women/female] basketball team	0.7129629629629629	324
[men/male/women/female] bath	0.7121464226289518	601
[men/male/women/female] bather	0.7738296672306825	1773
[men/male/women/female] bathing	0.6661490683229814	644
[men/male/women/female] bathroom	0.6392075078206465	959
[men/male/women/female] battalion	0.7113095238095238	672
[men/male/women/female] battering	0.7129186602870813	209
[men/male/women/female] bbc	0.6434108527131783	129
[men/male/women/female] beach	0.6227678571428571	448
[men/male/women/female] bear	0.6139381706151068	9413
[men/male/women/female] beautician	0.6712328767123288	146
[men/male/women/female] beautification	0.7375	160
[men/male/women/female] beauty	0.6816509610277193	50831
[men/male/women/female] beauty ideal	0.8575581395348837	344
[men/male/women/female] bedbug	0.6171171171171171	222
[men/male/women/female] bedouin	0.6063829787234043	188
[men/male/women/female] beer drinker	0.6237172177879133	877
[men/male/women/female] beetle	0.6387096774193548	2635
[men/male/women/female] beggar	0.8054932735426009	1784
[men/male/women/female] beginner	0.6631578947368421	190
[men/male/women/female] beijing	0.8133333333333334	300
[men/male/women/female] being	0.6425886143931256	7448
[men/male/women/female] belding	0.734375	192
[men/male/women/female] belgium	0.6203703703703703	108
[men/male/women/female] believer	0.6635237068965517	3712
[men/male/women/female] beloved	0.7294520547945206	292
[men/male/women/female] benefactor	0.6922442244224423	1212
[men/male/women/female] beneficiary	0.8222282905516112	3662
[men/male/women/female] benevolence	0.866913123844732	541
[men/male/women/female] bent	0.6348547717842323	241
[men/male/women/female] beta	0.6063348416289592	221
[men/male/women/female] betrayal	0.6325503355704698	596
[men/male/women/female] better	0.6972972972972973	740
[men/male/women/female] betty	0.6962025316455697	158
[men/male/women/female] beware	0.9896591344312524	5222
[men/male/women/female] beyond	0.6587837837837838	592
[men/male/women/female] bible	0.8092783505154639	776
[men/male/women/female] biblical character	0.8327402135231317	281
[men/male/women/female] biblical figure	0.7857142857142857	210
[men/male/women/female] bicycle	0.7640449438202247	356
[men/male/women/female] bicyclist	0.8503401360544217	735
[men/male/women/female] big	0.6063157894736843	475
[men/male/women/female] bike	0.6764705882352942	204
[men/male/women/female] bikers	0.7023346303501945	514
[men/male/women/female] bildung	0.8687089715536105	457
[men/male/women/female] bildungsroman	0.9128394233992625	2983
[men/male/women/female] bill	0.6494208494208494	1295
[men/male/women/female] billionaire	0.7431693989071039	1098
[men/male/women/female] binary	0.9284458950539795	3983
[men/male/women/female] binge	0.7829949238578681	788
[men/male/women/female] biography	0.9353303471444568	3572
[men/male/women/female] biologist	0.6744505494505495	728
[men/male/women/female] biology	0.7585377585377585	4158
[men/male/women/female] birth date	0.740506329113924	158
[men/male/women/female] birth ratio	0.8161434977578476	223
[men/male/women/female] birthing	0.6569920844327177	379
[men/male/women/female] bishop	0.8779134295227525	6307
[men/male/women/female] bitch	0.7493670886075949	790
[men/male/women/female] black body	0.7241379310344828	174
[men/male/women/female] black slave	0.6116838487972509	291
[men/male/women/female] black widow	0.75	1392
[men/male/women/female] blacksmith	0.7824427480916031	262
[men/male/women/female] bladder	0.6080786026200873	1832
[men/male/women/female] bladder neck	0.6243654822335025	197
[men/male/women/female] bleeding	0.7682119205298014	302
