Concept	PROP_M	TOTAL_GEN_FREQ
[men/male/women/female] combat	0.3401360544217687	4116
[men/male/women/female] combat veteran	0.20853858784893267	609
[men/male/women/female] comic book	0.3533604887983707	982
[men/male/women/female] command	0.3104500381388253	1311
[men/male/women/female] comment	0.3616532721010333	871
[men/male/women/female] commentary	0.3604060913705584	197
[men/male/women/female] commoner	0.39563106796116504	824
[men/male/women/female] comparator	0.04297520661157025	1815
[men/male/women/female] competition	0.29939997966032744	19666
[men/male/women/female] competitiveness	0.20794392523364486	856
[men/male/women/female] compound	0.39307535641547864	491
[men/male/women/female] comradeship	0.0825531914893617	1175
[men/male/women/female] concept	0.30259146341463417	1312
[men/male/women/female] conception	0.3044846577498033	1271
[men/male/women/female] concubine	0.3729903536977492	1244
[men/male/women/female] confession	0.2669039145907473	281
[men/male/women/female] confessor	0.16477272727272727	704
[men/male/women/female] confidence	0.31659693165969316	2868
[men/male/women/female] confusion	0.1826625386996904	323
[men/male/women/female] connoisseur	0.32023575638506874	509
[men/male/women/female] conqueror	0.2506265664160401	399
[men/male/women/female] conscript	0.32749178532311063	913
[men/male/women/female] conscription	0.23376623376623376	1386
[men/male/women/female] consensus	0.2694300518134715	193
[men/male/women/female] conspiracy	0.3764624913971094	1453
[men/male/women/female] construct	0.24434389140271492	442
[men/male/women/female] construction	0.38058114812189936	4233
[men/male/women/female] contemporary	0.37066763954761034	10964
[men/male/women/female] contempt	0.13972602739726028	365
[men/male/women/female] content	0.32217261904761907	1344
[men/male/women/female] contest	0.17597087378640777	1648
[men/male/women/female] continence	0.07642857142857143	1400
[men/male/women/female] contraband	0.3984375	128
[men/male/women/female] contraception	0.21855421686746987	4150
[men/male/women/female] contraceptive	0.23510409188801148	2786
[men/male/women/female] contraceptive method	0.336996336996337	273
[men/male/women/female] contraceptive pill	0.373469387755102	490
[men/male/women/female] control	0.2697225190990777	25263
[men/male/women/female] convenience	0.3935483870967742	155
[men/male/women/female] copulates	0.3952380952380952	420
[men/male/women/female] copulatory	0.24857621440536012	2985
[men/male/women/female] copulatory apparatus	0.3	170
[men/male/women/female] copulatory behavior	0.11381074168797954	782
[men/male/women/female] copulatory organ	0.14705882352941177	952
[men/male/women/female] coquette	0.32517482517482516	286
[men/male/women/female] corner	0.2975609756097561	205
[men/male/women/female] corporation	0.2077922077922078	308
[men/male/women/female] cosmetic surgery	0.28484848484848485	165
[men/male/women/female] coun	0.3805970149253731	134
[men/male/women/female] counter	0.38295880149812733	1068
[men/male/women/female] counter part	0.26019690576652604	711
[men/male/women/female] counterpart	0.2254897386850795	192909
[men/male/women/female] couple	0.3667767445902494	23014
[men/male/women/female] courtesy	0.23660714285714285	224
[men/male/women/female] courtier	0.3962356392080176	4091
[men/male/women/female] courtship	0.1330166270783848	5473
[men/male/women/female] courtship behavior	0.07171314741035857	1004
[men/male/women/female] couturier	0.3115942028985507	138
[men/male/women/female] covet	0.18504672897196262	535
[men/male/women/female] coward	0.09965635738831616	582
[men/male/women/female] cowardice	0.37244897959183676	196
[men/male/women/female] cowboy	0.33633633633633636	333
[men/male/women/female] craftsman	0.15012722646310434	393
[men/male/women/female] crap	0.2791519434628975	283
[men/male/women/female] crash	0.22715404699738903	383
[men/male/women/female] criminal activity	0.2749326145552561	371
[men/male/women/female] crisis	0.18492672714584787	1433
[men/male/women/female] criticism	0.3637846655791191	613
[men/male/women/female] crony	0.23809523809523808	336
[men/male/women/female] crooner	0.38181818181818183	330
[men/male/women/female] crossdressers	0.36470588235294116	170
[men/male/women/female] crouch	0.3507853403141361	382
[men/male/women/female] crowd	0.3697841726618705	3475
[men/male/women/female] cruelty	0.3931484502446982	613
[men/male/women/female] cuckold	0.3333333333333333	159
[men/male/women/female] cult	0.3362592842673869	4443
[men/male/women/female] cult prostitute	0.05140961857379768	1206
[men/male/women/female] culture	0.23508755050990957	20788
[men/male/women/female] cum	0.1883495145631068	515
[men/male/women/female] curse	0.22065727699530516	1065
[men/male/women/female] cut	0.38169934640522873	765
[men/male/women/female] cytoplasm	0.3977272727272727	176
[men/male/women/female] dad	0.35231316725978645	281
[men/male/women/female] damage	0.3968253968253968	126
[men/male/women/female] dan	0.15510718789407313	793
[men/male/women/female] dance	0.37407912687585265	7330
[men/male/women/female] daniel	0.34309623430962344	478
[men/male/women/female] dare	0.2553191489361702	282
[men/male/women/female] daughter	0.26042632066728455	2158
[men/male/women/female] david	0.15277030661646046	3718
[men/male/women/female] dba	0.28321678321678323	286
[men/male/women/female] dead	0.22782984859408795	1387
[men/male/women/female] deal	0.18724696356275303	988
[men/male/women/female] declaration	0.39285714285714285	308
[men/male/women/female] decline	0.33553719008264465	605
[men/male/women/female] deer mouse	0.3547008547008547	234
[men/male/women/female] default	0.25	204
[men/male/women/female] deficit model	0.27314814814814814	216
[men/male/women/female] definition	0.1609547123623011	1634
[men/male/women/female] degenerate	0.29931972789115646	147
[men/male/women/female] delay	0.3940520446096654	269
[men/male/women/female] delight	0.16791744840525327	1066
[men/male/women/female] delivery	0.2111368909512761	431
[men/male/women/female] delusion	0.3375796178343949	157
[men/male/women/female] demand	0.30465320456540823	2278
[men/male/women/female] demigod	0.3651315789473684	304
[men/male/women/female] democracy	0.09108527131782945	516
[men/male/women/female] den	0.0022161541810123077	25269
[men/male/women/female] denial	0.2631578947368421	209
[men/male/women/female] deodorant	0.16526610644257703	357
[men/male/women/female] depression	0.34188347379992673	2729
[men/male/women/female] descendant	0.2591357510073642	21591
[men/male/women/female] descendent	0.2518568534773801	1481
[men/male/women/female] descent line	0.2916666666666667	192
[men/male/women/female] desert locust	0.3424657534246575	146
[men/male/women/female] despair	0.335559265442404	599
[men/male/women/female] determinant	0.36654135338345867	532
[men/male/women/female] detractor	0.3194444444444444	216
[men/male/women/female] dialysis patient	0.39325842696629215	178
[men/male/women/female] dig	0.36180904522613067	199
[men/male/women/female] dimorphism	0.2602739726027397	584
[men/male/women/female] dinner	0.2682926829268293	984
[men/male/women/female] disapproval	0.2727272727272727	286
[men/male/women/female] discipline	0.26634958382877527	841
[men/male/women/female] discomfort	0.38390092879256965	323
[men/male/women/female] discourse	0.29792392786785876	6599
[men/male/women/female] disguise	0.25132275132275134	4536
[men/male/women/female] dislike	0.20930232558139536	258
[men/male/women/female] dispersal pattern	0.35	120
[men/male/women/female] display	0.21807956675692564	4801
[men/male/women/female] dispute	0.0957683741648107	449
[men/male/women/female] distrust	0.24102564102564103	195
[men/male/women/female] dive	0.17378048780487804	656
[men/male/women/female] dna	0.363310212867735	4181
[men/male/women/female] dock	0.3761467889908257	109
[men/male/women/female] dom	0.21179624664879357	373
[men/male/women/female] domain	0.2206646160052443	19831
[men/male/women/female] domestic fowl	0.30952380952380953	210
[men/male/women/female] dominance	0.07700457911145753	82112
[men/male/women/female] dominance hierarchy	0.251453488372093	688
[men/male/women/female] dominance rank	0.30866141732283464	635
[men/male/women/female] domination	0.09317708111786975	47018
[men/male/women/female] donor cell	0.3942307692307692	104
[men/male/women/female] double standard	0.23255813953488372	172
[men/male/women/female] downstairs	0.15942028985507245	621
[men/male/women/female] draft	0.1956521739130435	276
[men/male/women/female] drag	0.3681710213776722	2105
[men/male/women/female] dragonfly	0.36666666666666664	600
[men/male/women/female] dread	0.08620689655172414	522
[men/male/women/female] dream	0.38953256092688776	2503
[men/male/women/female] drifter	0.39344262295081966	183
[men/male/women/female] drink	0.34146341463414637	1845
[men/male/women/female] drive	0.2950310559006211	1610
[men/male/women/female] drone	0.15920055134390076	1451
[men/male/women/female] dsh cat	0.3854166666666667	192
[men/male/women/female] duct system	0.39487179487179486	780
[men/male/women/female] dun	0.022321428571428572	4032
[men/male/women/female] dung	0.3761996161228407	521
[men/male/women/female] dung fly	0.23756906077348067	181
[men/male/women/female] dungeness	0.270935960591133	203
[men/male/women/female] dungeness crab	0.2662337662337662	154
[men/male/women/female] dupe	0.3669064748201439	139
[men/male/women/female] dwelling	0.20460147904683648	1217
[men/male/women/female] early childhood	0.25290697674418605	344
[men/male/women/female] earnings distribution	0.27976190476190477	168
[men/male/women/female] eater	0.2774566473988439	173
[men/male/women/female] eating	0.3815165876777251	1266
[men/male/women/female] eating disorder	0.3295668549905838	531
[men/male/women/female] eddie	0.3412698412698413	126
[men/male/women/female] edge	0.3601036269430052	386
[men/male/women/female] edition	0.35802469135802467	324
[men/male/women/female] edward	0.309462915601023	391
[men/male/women/female] effect	0.30689877498388135	3102
[men/male/women/female] ego	0.06006017442967589	26257
[men/male/women/female] ejaculate	0.3417865253595761	2642
[men/male/women/female] eland	0.38181818181818183	110
[men/male/women/female] elasmobranch	0.3661417322834646	254
[men/male/women/female] elephant seal	0.29283489096573206	1284
[men/male/women/female] eligible	0.2692307692307692	234
[men/male/women/female] elite	0.2397281822185868	15893
[men/male/women/female] embrace	0.39896373056994816	579
[men/male/women/female] emperor penguin	0.23177842565597667	686
[men/male/women/female] emphasis	0.3505338078291815	562
[men/male/women/female] emts	0.3037383177570093	214
[men/male/women/female] enclave	0.16646039603960397	1616
[men/male/women/female] endeavor	0.27892561983471076	968
[men/male/women/female] endeavour	0.37735849056603776	477
[men/male/women/female] enemy alien	0.29793510324483774	339
[men/male/women/female] england	0.29809725158562367	473
[men/male/women/female] enhancement	0.033311125916055964	1501
[men/male/women/female] enjoyment	0.36917562724014336	558
[men/male/women/female] enough time	0.25316455696202533	316
[men/male/women/female] entitlement	0.0782472613458529	2556
[men/male/women/female] environment	0.2642982842058953	9092
[men/male/women/female] envy	0.2938090241343127	953
[men/male/women/female] episode	0.14782608695652175	460
[men/male/women/female] equipment	0.21148325358851675	1045
[men/male/women/female] era	0.10619469026548672	791
[men/male/women/female] erection	0.04197390811117414	1763
[men/male/women/female] eric	0.33098591549295775	142
[men/male/women/female] erotic fantasy	0.25225225225225223	222
[men/male/women/female] erotica	0.29904761904761906	1050
[men/male/women/female] escort	0.13687385996913148	14254
[men/male/women/female] establishment	0.2679296346414073	3695
[men/male/women/female] ethos	0.15529411764705883	850
[men/male/women/female] euro	0.29107981220657275	213
[men/male/women/female] european	0.33290978398983484	1574
[men/male/women/female] everybody	0.38333333333333336	120
